Razon Social,Empresa,Mes,Neto,IVA
De la Arena Martin,Sa La Nacion,2024-09,0,0
De la Arena Martin,Sa La Nacion,2024-10,0,0
De la Arena Martin,Sa La Nacion,2024-11,0,0
De la Arena Martin,Sa La Nacion,2024-12,0,0
De la Arena Martin,Sa La Nacion,2025-01,0,0
De la Arena Martin,Sa La Nacion,2025-02,0,0
De la Arena Martin,Sa La Nacion,2025-03,0,0
De la Arena Martin,Sa La Nacion,2025-04,0,0
De la Arena Martin,Sanz Navamuel Jose Ignacio,2025-02,70000,0
De la Arena Martin,Schonwald Leandro Darian,2024-01,1092500,0
De la Arena Martin,Serviplag S.R.L.,2024-09,8264,1736
De la Arena Martin,Shop Ferretero S.R.L.,2024-04,60482,12701
De la Arena Martin,Starlink Argentina S R L,2024-06,0,0
De la Arena Martin,Starlink Argentina S R L,2024-08,0,0
De la Arena Martin,Starlink Argentina S R L,2024-09,0,0
De la Arena Martin,Starlink Argentina S R L,2024-10,0,0
De la Arena Martin,Starlink Argentina S R L,2024-11,0,0
De la Arena Martin,Starlink Argentina S R L,2024-12,0,0
De la Arena Martin,Starlink Argentina S R L,2025-01,0,0
De la Arena Martin,Starlink Argentina S R L,2025-02,0,0
De la Arena Martin,Starlink Argentina S R L,2025-03,0,0
De la Arena Martin,Starlink Argentina S R L,2025-04,0,0
De la Arena Martin,Starlink Argentina S R L,2025-05,0,0
De la Arena Martin,Suarez Basalo Ricardo Federico,2025-01,1329917,279283
De la Arena Martin,Sucesores De Roberto Saman Sociedad De Responsabilidad Limitada,2025-03,87203,18313
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-01,88306,18579
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-02,110568,23266
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-03,137950,29004
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-04,167108,35633
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-05,133036,27981
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-06,141901,29936
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-07,148550,31225
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-08,157439,33092
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-09,165235,34729
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-10,170269,35786
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-11,186152,39164
De la Arena Martin,Telecom Argentina Sociedad Anonima,2024-12,155622,32706
De la Arena Martin,Telecom Argentina Sociedad Anonima,2025-01,165807,34861
De la Arena Martin,Telecom Argentina Sociedad Anonima,2025-02,166085,34936
De la Arena Martin,Telecom Argentina Sociedad Anonima,2025-03,165547,34791
De la Arena Martin,Telecom Argentina Sociedad Anonima,2025-04,169690,35661
De la Arena Martin,Ticketek Argentina Sa,2025-04,0,0
De la Arena Martin,Timaro Srl,2024-05,75986,15957
De la Arena Martin,Tio Tom Sociedad Anonima,2024-02,86777,18223
De la Arena Martin,Via Cargo  Sa,2024-03,260240,54650
De la Arena Martin,Villar Diego Fernando,2024-02,8740,1835
De la Arena Martin,Walter Veronica Leticia* Walter Martin Adolfo Y Walter Florencia Maria* Sh,2024-11,0,0
De la Arena Martin,White Butterfly Srl,2024-02,0,0
De la Arena Martin,Yajua S.R.L.,2024-02,0,0
De la Arena Martin,Yajua S.R.L.,2024-07,308149,64711
Deposito Avellaneda Sur,294 Bebidas S. R. L.,2024-11,36319,7627
Deposito Avellaneda Sur,294 Bebidas S. R. L.,2024-12,49203,10333
Deposito Avellaneda Sur,4 Pl Sa,2024-02,59450,12484
Deposito Avellaneda Sur,4 Pl Sa,2024-03,119100,25011
Deposito Avellaneda Sur,4Krc S.A.,2024-08,65157,6841
Deposito Avellaneda Sur,A Santos S A,2024-10,4154876,872524
Deposito Avellaneda Sur,A.L.G. Indumentarias S.R.L.,2024-05,67800,14238
Deposito Avellaneda Sur,Abelson S A,2025-03,38754,8138
Deposito Avellaneda Sur,Abimex S.R.L,2024-01,166300,34923
Deposito Avellaneda Sur,Abimex S.R.L,2024-03,348800,73249
Deposito Avellaneda Sur,Abimex S.R.L,2024-04,88550,18596
Deposito Avellaneda Sur,Abimex S.R.L,2024-05,451350,94783
Deposito Avellaneda Sur,Abimex S.R.L,2024-07,188900,39668
Deposito Avellaneda Sur,Abimex S.R.L,2024-08,192000,40320
Deposito Avellaneda Sur,Abimex S.R.L,2024-09,394500,82845
Deposito Avellaneda Sur,Abimex S.R.L,2024-10,200800,42168
Deposito Avellaneda Sur,Abimex S.R.L,2024-11,101900,21399
Deposito Avellaneda Sur,Abimex S.R.L,2024-12,207250,43522
Deposito Avellaneda Sur,Abimex S.R.L,2025-02,108200,22722
Deposito Avellaneda Sur,Abimex S.R.L,2025-03,108700,22827
Deposito Avellaneda Sur,Abimex S.R.L,2025-04,221400,46494
Deposito Avellaneda Sur,Acudir Sa,2024-01,71800,15078
Deposito Avellaneda Sur,Acudir Sa,2024-02,93339,19601
Deposito Avellaneda Sur,Acudir Sa,2024-03,109207,22934
Deposito Avellaneda Sur,Acudir Sa,2024-04,124496,26144
Deposito Avellaneda Sur,Acudir Sa,2024-05,135701,28497
Deposito Avellaneda Sur,Acudir Sa,2024-06,135701,28497
Deposito Avellaneda Sur,Acudir Sa,2024-07,135701,28497
Deposito Avellaneda Sur,Acudir Sa,2024-08,141943,29808
Deposito Avellaneda Sur,Acudir Sa,2024-09,147621,31000
Deposito Avellaneda Sur,Acudir Sa,2024-10,155002,32550
Deposito Avellaneda Sur,Acudir Sa,2024-11,161202,33852
Deposito Avellaneda Sur,Acudir Sa,2024-12,164426,34529
Deposito Avellaneda Sur,Acudir Sa,2025-01,169359,35565
Deposito Avellaneda Sur,Acudir Sa,2025-02,173931,36526
Deposito Avellaneda Sur,Acudir Sa,2025-03,177758,37329
Deposito Avellaneda Sur,Acudir Sa,2025-04,182024,38225
Deposito Avellaneda Sur,Acudir Sa,2025-05,188759,39639
Deposito Avellaneda Sur,Administrative Processing Center Sa S. A.,2024-02,11844,2487
Deposito Avellaneda Sur,Adorada Srl,2025-02,650000,136500
Deposito Avellaneda Sur,Adorada Srl,2025-03,1300000,273000
Deposito Avellaneda Sur,Adorada Srl,2025-04,1300000,273000
Deposito Avellaneda Sur,Adorada Srl,2025-05,1300000,273000
Deposito Avellaneda Sur,Adriano Fernando Nicolas,2025-02,65207,13693
Deposito Avellaneda Sur,Advance Shipment International S.A.,2024-01,141630,29742
Deposito Avellaneda Sur,Advance Shipment International S.A.,2024-03,783431,164521
Deposito Avellaneda Sur,Advance Shipment International S.A.,2024-05,456950,95960
Deposito Avellaneda Sur,Advance Shipment International S.A.,2024-06,294189,61780
Deposito Avellaneda Sur,Advance Shipment International S.A.,2024-07,696503,146266
Deposito Avellaneda Sur,Advance Shipment International S.A.,2024-08,708644,148816
Deposito Avellaneda Sur,Advance Shipment International S.A.,2024-09,776133,162988
Deposito Avellaneda Sur,Advance Shipment International S.A.,2024-10,144490,30343
Deposito Avellaneda Sur,Advance Shipment International S.A.,2024-11,718231,150828
Deposito Avellaneda Sur,Advance Shipment International S.A.,2024-12,713938,149927
Deposito Avellaneda Sur,Advance Shipment International S.A.,2025-01,1085105,227872
Deposito Avellaneda Sur,Advance Shipment International S.A.,2025-02,184233,38689
Deposito Avellaneda Sur,Advance Shipment International S.A.,2025-03,792698,166466
Deposito Avellaneda Sur,Advance Shipment International S.A.,2025-04,728915,153072
Deposito Avellaneda Sur,Aeropuertos Argentina 2000 S A,2025-02,515504,108256
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2024-01,500005,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2024-03,2000002,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2024-04,3999998,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2024-05,2400000,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2024-06,3600000,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2024-07,10400000,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2024-08,2400000,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2024-09,3384000,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2024-10,3384000,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2024-11,3384000,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2024-12,1692000,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2025-01,6768000,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2025-02,3384000,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2025-04,3384000,0
Deposito Avellaneda Sur,Aguirre Oliva Santiago,2025-05,3384000,0
Deposito Avellaneda Sur,Agüero Silvia Estela,2024-11,500000,105000
Deposito Avellaneda Sur,Aime Jorge Hector,2025-05,1950000,409500
Deposito Avellaneda Sur,Aladmar S.R.L.,2024-02,18283,3839
Deposito Avellaneda Sur,Alba Compañia Argentina De Seguros S A,2024-02,873918,179352
Deposito Avellaneda Sur,Alba Compañia Argentina De Seguros S A,2024-04,17458560,3415552
Deposito Avellaneda Sur,Alba Compañia Argentina De Seguros S A,2024-08,983416,201824
Deposito Avellaneda Sur,Alba Compañia Argentina De Seguros S A,2024-09,-983416,-201824
Deposito Avellaneda Sur,Albatros Sur S.R.L,2024-04,3465342,727722
Deposito Avellaneda Sur,Albocar S.R.L.,2024-06,34214,7185
Deposito Avellaneda Sur,Alliani Juan Ignacio,2024-03,267681,56213
Deposito Avellaneda Sur,Alonso Y Cia Sa,2024-04,82353,8647
Deposito Avellaneda Sur,Alvarez Claudio Osvaldo,2024-06,57603,12097
Deposito Avellaneda Sur,Alvarez Pereyra Roza Luis Adolfo,2024-04,100000,21000
Deposito Avellaneda Sur,Alvarez Pereyra Roza Luis Adolfo,2024-06,1000000,210000
Deposito Avellaneda Sur,Alvarez Pereyra Roza Luis Adolfo,2024-12,470000,98700
Deposito Avellaneda Sur,Alvear Palace Hotel Sa I,2025-04,261074,54826
Deposito Avellaneda Sur,Amato Daniel Alejandro,2025-02,2820000,592200
Deposito Avellaneda Sur,American Famicar S.A.,2024-03,21706,4558
Deposito Avellaneda Sur,Anania Pablo Javier,2025-02,26968,5663
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-01,272711,56119
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-02,249272,52348
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-03,931663,193445
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-04,1474322,309608
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-05,429752,90248
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-06,169793,34792
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-07,137768,28931
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-08,445540,91663
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-09,539529,104673
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-10,187372,39348
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-11,310576,64005
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2024-12,133810,28100
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2025-01,178768,37542
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2025-02,219612,46118
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2025-03,390021,61189
Deposito Avellaneda Sur,Andreone Andrea Fabiana,2025-04,299042,61658
Deposito Avellaneda Sur,Aramberry Aitor Carlos Maria,2025-02,251000,0
Deposito Avellaneda Sur,Aramberry Aitor Carlos Maria,2025-03,161000,0
Deposito Avellaneda Sur,Aramberry Aitor Carlos Maria,2025-04,320000,0
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-01,173474,36429
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-02,180130,37827
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-03,292265,61376
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-04,276528,58071
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-05,263834,55405
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-06,347596,72995
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-07,338656,71118
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-08,465060,97663
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-09,536388,112641
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-10,494836,103916
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-11,598077,125596
Deposito Avellaneda Sur,Aranda Luis Alberto,2024-12,504241,105891
Deposito Avellaneda Sur,Aranda Luis Alberto,2025-01,448400,94164
Deposito Avellaneda Sur,Aranda Luis Alberto,2025-02,737677,154912
Deposito Avellaneda Sur,Aranda Luis Alberto,2025-03,778322,163448
Deposito Avellaneda Sur,Aranda Luis Alberto,2025-04,779398,163674
Deposito Avellaneda Sur,Aranda Luis Alberto,2025-05,848567,178199
Deposito Avellaneda Sur,Arena Mauricio Alberto,2024-04,116298,0
Deposito Avellaneda Sur,Arguen Leandro Nicolas,2024-04,140000,0
Deposito Avellaneda Sur,Arguen Leandro Nicolas,2024-08,150000,0
Deposito Avellaneda Sur,Arguen Leandro Nicolas,2024-11,170000,0
Deposito Avellaneda Sur,Armenteros Matias Nicolas,2024-11,500000,0
Deposito Avellaneda Sur,Aserradero Jardin Srl,2025-04,15000,2100
Deposito Avellaneda Sur,Asociacion Civil De Estudios Profesionales,2024-02,102205,0
Deposito Avellaneda Sur,Atun Hernandez Silvia Alejandra,2024-01,240780,50564
Deposito Avellaneda Sur,Atun Hernandez Silvia Alejandra,2024-02,159392,33472
Deposito Avellaneda Sur,Atun Hernandez Silvia Alejandra,2024-10,658639,138314
Deposito Avellaneda Sur,Atun Hernandez Silvia Alejandra,2024-11,342492,71923
Deposito Avellaneda Sur,Atun Hernandez Silvia Alejandra,2024-12,356192,74800
Deposito Avellaneda Sur,Avl Autopartes S.A.,2024-10,519008,108992
Deposito Avellaneda Sur,Avl Autopartes S.A.,2024-11,182508,38327
Deposito Avellaneda Sur,Ba Comex S.A.,2024-08,1076562,226078
Deposito Avellaneda Sur,Ba Comex S.A.,2024-11,1054000,221340
Deposito Avellaneda Sur,Ba Comex S.A.,2024-12,0,0
Deposito Avellaneda Sur,Ba Comex S.A.,2025-04,1491078,313126
Deposito Avellaneda Sur,Baez Maria Belen,2024-08,260000,0
Deposito Avellaneda Sur,Baldajos Gloria Mabel,2024-12,1880000,394800
Deposito Avellaneda Sur,Baldunciel Sergio Oscar Andres,2024-03,1177080,247187
Deposito Avellaneda Sur,Baldunciel Sergio Oscar Andres,2024-04,708280,148739
Deposito Avellaneda Sur,Barbadela S.R.L,2024-02,4078495,856484
Deposito Avellaneda Sur,Barbadela S.R.L,2024-07,757714,159120
Deposito Avellaneda Sur,Barbadela S.R.L,2024-10,798588,167703
Deposito Avellaneda Sur,Barbadela S.R.L,2025-01,3265822,685823
Deposito Avellaneda Sur,Barbadela S.R.L,2025-05,898383,188660
Deposito Avellaneda Sur,Barrios Ruiz Elvira Ester,2024-01,682500,143325
Deposito Avellaneda Sur,Barrios Ruiz Elvira Ester,2024-02,682500,143325
Deposito Avellaneda Sur,Barrios Ruiz Elvira Ester,2024-04,130000,27300
Deposito Avellaneda Sur,Bautista Nahuel Daniel,2024-04,31818,6682
Deposito Avellaneda Sur,Bazar Avenida Sa,2024-09,519834,109165
Deposito Avellaneda Sur,Bazar Depot S.R.L.,2024-11,65371,13728
Deposito Avellaneda Sur,Becerra Martin,2024-01,10000,0
Deposito Avellaneda Sur,Bekir I S.R.L.,2024-11,138577,29101
Deposito Avellaneda Sur,Bellosini Osvaldo Andres,2024-03,720962,0
Deposito Avellaneda Sur,Bellosini Osvaldo Andres,2024-04,451629,0
Deposito Avellaneda Sur,Bellosini Osvaldo Andres,2024-09,372740,0
Deposito Avellaneda Sur,Beraldi Franco,2024-01,188800,0
Deposito Avellaneda Sur,Beraldi Franco,2024-02,188720,0
Deposito Avellaneda Sur,Beraldi Franco,2024-03,84000,0
Deposito Avellaneda Sur,Beraldi Franco,2024-04,98490,0
Deposito Avellaneda Sur,Beraldi Franco,2024-05,312670,0
Deposito Avellaneda Sur,Beraldi Franco,2024-06,94375,0
Deposito Avellaneda Sur,Beraldi Franco,2024-07,299860,0
Deposito Avellaneda Sur,Beraldi Franco,2024-08,256595,0
Deposito Avellaneda Sur,Beraldi Franco,2024-10,239780,0
Deposito Avellaneda Sur,Beraldi Franco,2024-11,284985,0
Deposito Avellaneda Sur,Beraldi Franco,2024-12,193365,0
Deposito Avellaneda Sur,Beraldi Franco,2025-01,282055,0
Deposito Avellaneda Sur,Beraldi Franco,2025-03,742995,0
Deposito Avellaneda Sur,Beraldi Franco,2025-04,313595,0
Deposito Avellaneda Sur,Bergada Clara,2024-01,206000,0
Deposito Avellaneda Sur,Bernstein Fernando Gabriel,2024-05,86376,18139
Deposito Avellaneda Sur,Best Sale  Srl,2024-10,1404959,295041
Deposito Avellaneda Sur,Best-Tran S. R. L.,2024-05,213300,44793
Deposito Avellaneda Sur,Bidcom Srl,2024-06,234567,24629
Deposito Avellaneda Sur,Bidcom Srl,2024-08,54297,5701
Deposito Avellaneda Sur,Bidcom Srl,2024-09,163121,17128
Deposito Avellaneda Sur,"Blanco Serra Nicolas Y Frontani Daniela Sociedad Ley 19550 Capitulo I, Seccion Iv",2024-07,148760,31240
Deposito Avellaneda Sur,"Blanco Serra Nicolas Y Frontani Daniela Sociedad Ley 19550 Capitulo I, Seccion Iv",2024-08,74380,15620
Deposito Avellaneda Sur,Blanco Y Frontani S.R.L.,2024-03,68430,14370
Deposito Avellaneda Sur,Blas Oscar Martinucci E Hijos S A,2024-11,83900,17619
Deposito Avellaneda Sur,Bluecar S.A,2025-02,16402,3444
Deposito Avellaneda Sur,Blumos S.A.,2024-10,6998400,1469664
Deposito Avellaneda Sur,Bocana Consulting S. A.,2024-02,1000000,210000
Deposito Avellaneda Sur,Boismoreau Ludovico,2024-09,69067,14504
Deposito Avellaneda Sur,Boismoreau Ludovico,2025-03,72702,15268
Deposito Avellaneda Sur,Broeders Adriana Gabriela,2024-01,270000,0
Deposito Avellaneda Sur,Broeders Adriana Gabriela,2024-02,120000,0
Deposito Avellaneda Sur,Broeders Adriana Gabriela,2024-03,120000,0
Deposito Avellaneda Sur,Broeders Adriana Gabriela,2024-04,120000,0
Deposito Avellaneda Sur,Broeders Adriana Gabriela,2024-05,240000,0
Deposito Avellaneda Sur,Broeders Adriana Gabriela,2024-07,240000,0
Deposito Avellaneda Sur,Broeders Adriana Gabriela,2024-12,1320000,0
Deposito Avellaneda Sur,Brumana Natalia Soledad,2024-01,284193,0
Deposito Avellaneda Sur,Brumana Natalia Soledad,2024-02,627258,0
Deposito Avellaneda Sur,Brumana Natalia Soledad,2024-03,65054,0
Deposito Avellaneda Sur,Brumana Natalia Soledad,2024-04,25120,0
Deposito Avellaneda Sur,Bruni Mens  S. R. L.,2024-04,25453,5345
Deposito Avellaneda Sur,Bruno Pablo Cesar,2024-03,74448,9553
Deposito Avellaneda Sur,Brusco Alejandro Raul,2024-09,37910,3980
Deposito Avellaneda Sur,Bujon Edgardo Esmir,2024-09,164793,34607
Deposito Avellaneda Sur,Bumeran.Com Argentina Sa S. A.,2024-02,65362,13726
Deposito Avellaneda Sur,Bureau Veritas Argentina S. A.,2024-08,1536144,322590
Deposito Avellaneda Sur,Bureau Veritas Argentina S. A.,2024-10,3874156,813573
Deposito Avellaneda Sur,Bureau Veritas Argentina S. A.,2024-12,108000,22680
Deposito Avellaneda Sur,Butavand Nahuel,2024-03,19835,4165
Deposito Avellaneda Sur,Cabanes Christian Ricardo,2024-12,27508,5777
Deposito Avellaneda Sur,Caluma Store S.R.L.,2024-12,39645,8325
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-01,120000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-02,120000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-03,120000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-04,120000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-05,120000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-06,220000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-07,300000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-08,300000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-09,300000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-10,330000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-11,330000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2024-12,230000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2025-01,230000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2025-02,230000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2025-03,230000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2025-04,265000,0
Deposito Avellaneda Sur,Camara De Depositos Fiscales Privados,2025-05,265000,0
